1468.6	1.9302e-10	6.4381e-10	7.0449e-10
1474.6	1.993e-10	6.4832e-10	6.9369e-10
1480.7	2.0306e-10	6.4379e-10	6.9446e-10
1486.7	2.0266e-10	6.5055e-10	6.881e-10
1492.8	2.0472e-10	6.4777e-10	6.8882e-10
1498.8	2.0658e-10	6.4607e-10	6.8865e-10
1504.9	2.0324e-10	6.5607e-10	6.82e-10
1510.9	2.0452e-10	6.5051e-10	6.8629e-10
1517	2.1019e-10	6.472e-10	6.8392e-10
1523	2.0826e-10	6.4817e-10	6.8489e-10
1529.1	2.0709e-10	6.4837e-10	6.8585e-10
1535.1	2.1725e-10	6.4614e-10	6.7792e-10
1541.2	2.1596e-10	6.5294e-10	6.7241e-10
1547.3	2.1876e-10	6.4285e-10	6.7971e-10
1553.3	2.1987e-10	6.501e-10	6.7134e-10
1559.4	2.2374e-10	6.5687e-10	6.607e-10
1565.4	2.189e-10	6.5103e-10	6.7139e-10
1571.5	2.2739e-10	6.5309e-10	6.6084e-10
1577.5	2.24e-10	6.5096e-10	6.6635e-10
1583.6	2.2796e-10	6.4497e-10	6.6838e-10
1589.6	2.2861e-10	6.5103e-10	6.6167e-10
1595.7	2.3417e-10	6.5167e-10	6.5547e-10
1601.7	2.3444e-10	6.452e-10	6.6167e-10
1607.8	2.3571e-10	6.5282e-10	6.5278e-10
1613.8	2.3766e-10	6.4841e-10	6.5524e-10
1619.9	2.4076e-10	6.4981e-10	6.5075e-10
1625.9	2.4182e-10	6.5315e-10	6.4634e-10
1632	2.4241e-10	6.5094e-10	6.4796e-10
1638.1	2.4079e-10	6.5424e-10	6.4628e-10
1644.1	2.4602e-10	6.4914e-10	6.4615e-10
1650.2	2.496e-10	6.4784e-10	6.4387e-10
1656.2	2.4994e-10	6.5599e-10	6.3538e-10
1662.3	2.5515e-10	6.4607e-10	6.401e-10
1668.3	2.5417e-10	6.5048e-10	6.3666e-10
1674.4	2.5974e-10	6.467e-10	6.3487e-10
1680.4	2.5811e-10	6.5836e-10	6.2485e-10
1686.5	2.5973e-10	6.5403e-10	6.2755e-10
1692.5	2.6341e-10	6.5039e-10	6.2751e-10
