167	969.284	4.89E-12	5.38E-09	1.44E-09	9.40E-10	7.63E-10	1.96E-08	8.73E-08	5.23E-08
168	975.052	4.90E-12	5.41E-09	1.45E-09	9.36E-10	7.87E-10	1.96E-08	8.76E-08	5.24E-08
169	980.82	4.90E-12	5.38E-09	1.43E-09	9.28E-10	7.76E-10	1.96E-08	8.78E-08	5.27E-08
170	986.599	4.89E-12	5.37E-09	1.44E-09	9.48E-10	7.70E-10	1.97E-08	8.73E-08	5.24E-08
171	992.367	4.89E-12	5.40E-09	1.45E-09	9.39E-10	7.57E-10	1.96E-08	8.73E-08	5.24E-08
172	998.155	4.89E-12	5.37E-09	1.50E-09	9.18E-10	7.16E-10	1.96E-08	8.71E-08	5.25E-08
173	1004.01	4.90E-12	5.36E-09	1.64E-09	7.85E-10	6.74E-10	1.96E-08	8.73E-08	5.25E-08
174	1009.84	4.89E-12	5.36E-09	1.75E-09	7.08E-10	6.51E-10	1.96E-08	8.76E-08	5.22E-08
175	1015.74	4.90E-12	5.33E-09	1.78E-09	6.56E-10	6.22E-10	1.96E-08	8.79E-08	5.27E-08
176	1021.57	4.88E-12	5.27E-09	1.81E-09	6.30E-10	6.05E-10	1.97E-08	8.82E-08	5.25E-08
177	1027.46	4.90E-12	5.30E-09	1.80E-09	6.08E-10	5.99E-10	1.97E-08	8.83E-08	5.23E-08
178	1033.29	4.89E-12	5.30E-09	1.78E-09	5.85E-10	5.99E-10	1.96E-08	8.88E-08	5.26E-08
179	1039.12	4.89E-12	5.27E-09	1.76E-09	5.80E-10	5.80E-10	1.96E-08	8.90E-08	5.26E-08
180	1044.89	4.90E-12	5.28E-09	1.74E-09	5.79E-10	5.87E-10	1.96E-08	8.94E-08	5.25E-08
181	1050.67	4.91E-12	5.27E-09	1.71E-09	5.70E-10	5.86E-10	1.96E-08	8.98E-08	5.24E-08
182	1056.51	4.91E-12	5.29E-09	1.68E-09	5.69E-10	5.78E-10	1.96E-08	9.02E-08	5.22E-08
183	1062.34	4.92E-12	5.27E-09	1.67E-09	5.60E-10	5.73E-10	1.97E-08	9.05E-08	5.27E-08
184	1068.17	4.93E-12	5.28E-09	1.66E-09	5.64E-10	5.65E-10	1.96E-08	9.10E-08	5.24E-08
185	1073.93	4.95E-12	5.27E-09	1.62E-09	5.54E-10	5.59E-10	1.96E-08	9.13E-08	5.25E-08
186	1079.76	4.94E-12	5.27E-09	1.62E-09	5.49E-10	5.72E-10	1.97E-08	9.17E-08	5.24E-08
187	1085.6	4.93E-12	5.25E-09	1.59E-09	5.54E-10	5.68E-10	1.96E-08	9.25E-08	5.21E-08
188	1091.43	4.94E-12	5.26E-09	1.59E-09	5.50E-10	5.66E-10	1.98E-08	9.27E-08	5.24E-08
189	1097.27	4.96E-12	5.22E-09	1.57E-09	5.43E-10	5.80E-10	1.96E-08	9.32E-08	5.28E-08
190	1103.04	4.95E-12	5.23E-09	1.54E-09	5.35E-10	5.62E-10	1.96E-08	9.39E-08	5.27E-08
191	1108.86	4.95E-12	5.26E-09	1.51E-09	5.33E-10	5.72E-10	1.96E-08	9.45E-08	5.29E-08
192	1114.75	4.96E-12	5.22E-09	1.52E-09	5.41E-10	5.68E-10	1.97E-08	9.51E-08	5.27E-08
193	1120.58	4.95E-12	5.24E-09	1.48E-09	5.42E-10	5.51E-10	1.97E-08	9.57E-08	5.28E-08
194	1126.35	4.96E-12	5.26E-09	1.46E-09	5.35E-10	5.67E-10	1.97E-08	9.62E-08	5.31E-08
195	1132.12	4.97E-12	5.25E-09	1.47E-09	5.39E-10	5.59E-10	1.96E-08	9.66E-08	5.31E-08
196	1137.89	4.98E-12	5.24E-09	1.46E-09	5.26E-10	5.56E-10	1.97E-08	9.72E-08	5.28E-08
197	1143.71	4.98E-12	5.25E-09	1.43E-09	5.42E-10	5.53E-10	1.97E-08	9.75E-08	5.29E-08
198	1149.55	4.97E-12	5.25E-09	1.42E-09	5.31E-10	5.49E-10	1.97E-08	9.83E-08	5.29E-08
199	1155.38	4.96E-12	5.25E-09	1.42E-09	5.34E-10	5.37E-10	1.97E-08	9.90E-08	5.32E-08
200	1161.21	4.96E-12	5.25E-09	1.41E-09	5.40E-10	5.49E-10	1.97E-08	9.95E-08	5.34E-08
201	1167.04	4.96E-12	5.28E-09	1.41E-09	5.27E-10	5.52E-10	1.97E-08	1.00E-07	5.32E-08
202	1172.87	4.97E-12	5.26E-09	1.40E-09	5.28E-10	5.55E-10	1.97E-08	1.01E-07	5.30E-08
